AH,Vis_Min,Part_Min,Temp,Vis,Dist
17.55397864,25018.359326878,17.3875801471011,23.38058561,25431.14564,2955.327258
19.34650693,32787.374559853,0.0,23.44014232,34139.29634,2963.481542
4.457392123,5249.36056128945,0.0,0.050000299,5270.656527,4822.913813
5.74647199,13320.2891139997,0.0,9.169236209,13480.81082,2017.681346
3.723136324,37452.5484337314,12.0281333938714,4.161694943,38515.71704,4823.760793
16.99930608,37786.7747087057,0.0,20.5697214,38249.92458,2962.662931
6.868415641,74002.5999571165,5.79704443909915,8.188343125,74982.49827,4818.992257
3.526095776,2900.21119674053,0.0,-3.890373312,3132.288664,4827.009033
12.19469476,52103.7266014435,0.0,19.08964972,53426.19988,2960.933269
17.37265452,21344.684322864,9.84595531101312,23.2190221,21722.26796,2960.858337
5.128481014,12093.3440559614,81.4794549595276,2.0710304,12403.35413,4820.005697
3.505315536,49622.9095583912,0.0,3.89024631,50430.66284,2019.229014
17.73619716,37291.9146367336,0.0,34.58449685,38757.71848,3963.268389
17.04899375,26864.9963344937,0.0,24.6043161,28892.10712,2955.830601
5.806694739,34975.3628246462,0.0,5.146739839,38486.05198,4825.484029
22.62852227,13686.3992355814,0.0,29.64582623,14824.46381,3969.417382
6.351360018,71136.6136920582,0.0,11.05147933,72313.59615,2963.091346
6.547028119,24169.1720157299,50.4462560971697,6.107541488,25985.67788,4826.328427
3.378486264,74134.3333574422,0.0,15.74106963,74998.37955,2015.199879
9.373367613,3395.14420632705,22.7822432897665,13.1578337,3407.479342,2591.935766
7.50736602,2329.59608400991,0.0,8.092374672,2494.000877,2018.489609
17.38235254,14044.5446305069,91.1035272005944,22.92267436,14278.45306,2956.977281
13.60702984,33555.7012812917,0.0,16.43955274,35728.79362,2962.316964
8.00950515,72241.8572456273,0.0,10.74288039,75001.77128,4825.279036
5.616734147,71918.1705142867,0.0,4.497392015,75002.70695,4827.381513
5.7866307,61222.8204356076,4.6969955671865,4.589715139,63028.27727,4824.731098
16.91399266,31752.3272876132,0.0,20.43223571,32308.39423,2962.934401
6.987613933,71014.4697644941,6.89251215520043,8.379350611,74997.82518,4823.78879
7.097917054,68029.0909214577,0.0,24.16842502,74994.3376,2962.017123
11.55845021,16083.8741742142,34.9535819551285,14.60289761,17114.38592,2020.238576
11.42838389,40852.7830474236,0.0,13.49990785,43328.64766,2956.465303
17.37030521,15509.7913975442,0.0,29.70955752,16946.05621,3964.283098
16.17592154,36237.5784741175,0.0,21.2361712,37769.4455,2963.741088
8.39811981,67691.3013240598,0.0,11.51856319,74996.91985,2018.889715
6.307606989,14041.8828015553,0.0,6.122383027,14962.64112,4819.54898
3.97660171,12783.3791627886,8.74486239379943,-0.878318536,14191.53445,4822.182805
18.94829623,4682.65648174693,91.3452073908295,23.01729253,4962.298939,2119.747211
9.829449004,2979.67435453396,331.641029439469,11.050436,2993.995858,2021.218992
10.14626577,3161.18169726185,157.567975459489,11.25881731,3416.594801,2019.816718
5.063880472,6654.55621007225,0.0,7.152431097,7104.962453,2012.141946
19.71401743,22713.6785074872,14.409354100887,23.12710643,23554.9757,2121.307889
11.27082132,6400.50295480415,22.7198089257478,13.60885579,6547.286198,2021.749304
5.020658798,27919.9408888135,0.0,10.56194664,29611.26896,2015.382812
4.750595586,6842.68752626826,0.0,1.726972612,7218.642772,4818.762857
